Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-2025-1346-14,ocds-dgv273-seacev3-2025-1346-14-2025-04-17T10:31:47.477365-05:00,1088203-20609129311,82000.0,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-1694-4,ocds-dgv273-seacev3-2025-1694-4-2025-04-17T10:31:47.387699-05:00,1089066-20447978360,176741.6,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-224-45,ocds-dgv273-seacev3-2025-224-45-2025-04-17T10:31:47.239968-05:00,1088492-1648443,342404.82,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1094465,ocds-dgv273-seacev3-1094465-2025-04-17T10:31:46.745905-05:00,1094465-1650566,827320.66,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-1910-25,ocds-dgv273-seacev3-2025-1910-25-2025-04-17T10:31:46.565696-05:00,1089019-20566485771,178000.0,PEN,Soles,2025-03-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-10355-22,ocds-dgv273-seacev3-2025-10355-22-2025-04-17T10:31:36.261035-05:00,1092816-10200499951,87380.0,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-1093746,ocds-dgv273-seacev3-1093746-2025-04-17T10:31:35.837259-05:00,1093746-20603500777,1235000.0,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-995-7,ocds-dgv273-seacev3-2025-995-7-2025-04-17T10:31:35.129673-05:00,1092918-1650515,898849.73,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1099920,ocds-dgv273-seacev3-1099920-2025-04-17T10:31:34.938716-05:00,1099920-20608479172,130000.0,PEN,Soles,2025-03-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-10268-9,ocds-dgv273-seacev3-2025-10268-9-2025-04-17T10:31:25.618531-05:00,1091748-20608351061,423780.72,PEN,Soles,2025-03-21T00:00:00-05:00
ocds-dgv273-seacev3-1090407,ocds-dgv273-seacev3-1090407-2025-04-17T10:31:24.805651-05:00,1090407-10412635731,64500.0,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-15-3,ocds-dgv273-seacev3-2025-15-3-2025-04-17T10:31:13.174126-05:00,1090747-20431995281,504549.0,PEN,Soles,2025-04-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-881-2,ocds-dgv273-seacev3-2025-881-2-2025-04-17T10:31:12.836768-05:00,1092733-10233778708,86700.0,PEN,Soles,2025-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1026-12,ocds-dgv273-seacev3-2025-1026-12-2025-04-17T10:31:12.708900-05:00,1092345-1651161,301500.0,PEN,Soles,2025-03-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-10574-2,ocds-dgv273-seacev3-2025-10574-2-2025-04-17T10:31:12.403820-05:00,1091607-10294432090,120000.0,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-1970-45,ocds-dgv273-seacev3-2025-1970-45-2025-04-17T10:31:11.833928-05:00,1087811-1651855,1829832.87,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-790-2,ocds-dgv273-seacev3-2025-790-2-2025-04-17T10:31:11.644651-05:00,1092726-20605611576,65000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-169,ocds-dgv273-seacev3-2025-35-169-2025-04-17T10:31:11.124404-05:00,1092178-20518498682,1524500.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-2543-1337,ocds-dgv273-seacev3-2025-2543-1337-2025-04-17T10:31:11.000985-05:00,1092271-1650239,183600.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-200363-25,ocds-dgv273-seacev3-2025-200363-25-2025-04-17T10:30:55.489786-05:00,1091218-20603379501,1392333.6,PEN,Soles,2025-03-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-1671-2,ocds-dgv273-seacev3-2025-1671-2-2025-04-17T10:30:55.205973-05:00,1091411-20405568773,120585.7,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1334-10,ocds-dgv273-seacev3-2025-1334-10-2025-04-17T10:30:55.055610-05:00,1091342-20550773474,188853.99,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1039-20,ocds-dgv273-seacev3-2025-1039-20-2025-04-17T10:30:54.391893-05:00,1087743-20603720351,583793.6,PEN,Soles,2025-03-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-251427-1,ocds-dgv273-seacev3-2025-251427-1-2025-04-17T10:30:54.319798-05:00,1089035-20565396031,37240.8,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-200363-86,ocds-dgv273-seacev3-2025-200363-86-2025-04-17T10:30:54.225216-05:00,1089194-20607108723,797500.0,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-168-5,ocds-dgv273-seacev3-2025-168-5-2025-04-17T10:30:53.843123-05:00,1092737-20530880746,90692.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1871-17,ocds-dgv273-seacev3-2025-1871-17-2025-04-17T10:30:53.551572-05:00,1092727-20393659522,1797936.0,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-211-29,ocds-dgv273-seacev3-2025-211-29-2025-04-17T10:30:42.694370-05:00,1092386-1650934,104000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-803-1,ocds-dgv273-seacev3-2025-803-1-2025-04-17T10:30:42.581060-05:00,1091333-20601801371,135252.1,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-1671-3,ocds-dgv273-seacev3-2025-1671-3-2025-04-17T10:30:42.357010-05:00,1089575-10020642233,81483.5,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-876-2,ocds-dgv273-seacev3-2025-876-2-2025-04-17T10:30:42.301378-05:00,1087452-1646999,333986.82,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1092879,ocds-dgv273-seacev3-1092879-2025-04-17T10:30:30.606321-05:00,1092879-20610495703,44388.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-394-2,ocds-dgv273-seacev3-2025-394-2-2025-04-17T10:30:29.811141-05:00,1090564-10413220446,85500.0,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-15-22,ocds-dgv273-seacev3-2025-15-22-2025-04-17T10:30:29.704192-05:00,1093583-20511333661,233000.0,PEN,Soles,2025-03-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-255-1,ocds-dgv273-seacev3-2025-255-1-2025-04-17T10:30:29.560783-05:00,1091102-20602412793,63500.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-10359-14,ocds-dgv273-seacev3-2025-10359-14-2025-04-16T10:30:14.947268-05:00,1089744-1648361,202504.5,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1713-12,ocds-dgv273-seacev3-2025-1713-12-2025-04-16T10:30:14.736441-05:00,1091933-20544585097,141721.5,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1092132,ocds-dgv273-seacev3-1092132-2025-04-16T10:30:14.599368-05:00,1092132-1647845,71352.96,PEN,Soles,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1093276,ocds-dgv273-seacev3-1093276-2025-04-16T10:30:14.012007-05:00,1093276-20600984838,252172.8,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-35859-19,ocds-dgv273-seacev3-2025-35859-19-2025-04-16T10:30:13.748620-05:00,1091746-20605941371,180000.0,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-1096028,ocds-dgv273-seacev3-1096028-2025-04-16T10:30:13.422866-05:00,1096028-1657378,8330000.0,PEN,Soles,2025-03-31T00:00:00-05:00
ocds-dgv273-seacev3-2025-10421-1,ocds-dgv273-seacev3-2025-10421-1-2025-04-16T10:30:13.036552-05:00,1090345-20412929625,219120.0,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-1088842,ocds-dgv273-seacev3-1088842-2025-04-16T10:30:13.003529-05:00,1088842-20505329687,138558.88,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-1899-7,ocds-dgv273-seacev3-2025-1899-7-2025-04-16T10:30:03.981574-05:00,1092862-10460335219,153450.0,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-10503-11,ocds-dgv273-seacev3-2025-10503-11-2025-04-16T10:30:03.860950-05:00,1092511-20546950396,60840.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1891-11,ocds-dgv273-seacev3-2025-1891-11-2025-04-16T10:30:03.730139-05:00,1093700-20423044765,68912.0,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-99-2,ocds-dgv273-seacev3-2025-99-2-2025-04-16T10:30:03.632543-05:00,1092664-20479378411,126951.0,PEN,Soles,2025-03-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-200254-12,ocds-dgv273-seacev3-2025-200254-12-2025-04-16T10:30:03.313141-05:00,1093216-20605994530,88916.2,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-1663-3,ocds-dgv273-seacev3-2025-1663-3-2025-04-16T10:30:02.659531-05:00,1089578-20601844975,571354.0,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-1095216,ocds-dgv273-seacev3-1095216-2025-04-16T10:29:44.514817-05:00,1095216-1650221,160967.77,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-200276-408,ocds-dgv273-seacev3-2025-200276-408-2025-04-16T10:29:44.175180-05:00,1092791-20553404631,263930.0,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-1893-10,ocds-dgv273-seacev3-2025-1893-10-2025-04-16T10:29:44.121562-05:00,1090671-20612236667,2019306.0,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-162-17,ocds-dgv273-seacev3-2025-162-17-2025-04-16T10:29:43.279520-05:00,1090085-20533902180,51600.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1155-57,ocds-dgv273-seacev3-2025-1155-57-2025-04-16T10:29:43.264990-05:00,1093500-20573866909,1266254.97,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-224-23,ocds-dgv273-seacev3-2025-224-23-2025-04-16T10:29:35.380077-05:00,1087959-1645950,196671.78,PEN,Soles,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1090299,ocds-dgv273-seacev3-1090299-2025-04-16T10:29:34.605879-05:00,1090299-1647942,28032534.57,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-337-9,ocds-dgv273-seacev3-2025-337-9-2025-04-16T10:29:34.408312-05:00,1089511-20601755506,225999.0,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-337-9,ocds-dgv273-seacev3-2025-337-9-2025-04-16T10:29:34.408312-05:00,1089511-20527519935,228900.0,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-1881-3,ocds-dgv273-seacev3-2025-1881-3-2025-04-16T10:29:33.664821-05:00,1091807-10200357600,777760.8,PEN,Soles,2025-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1050-26,ocds-dgv273-seacev3-2025-1050-26-2025-04-16T10:29:33.389969-05:00,1091919-1656426,69300.0,PEN,Soles,2025-03-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-10359-12,ocds-dgv273-seacev3-2025-10359-12-2025-04-16T10:29:33.353390-05:00,1089758-1649224,238738.5,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-1050-14,ocds-dgv273-seacev3-2025-1050-14-2025-04-16T10:29:33.163802-05:00,1087645-1646008,1684998.07,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-10418-24,ocds-dgv273-seacev3-2025-10418-24-2025-04-16T10:29:24.517731-05:00,1092022-1649869,242029.8,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-10248-21,ocds-dgv273-seacev3-2025-10248-21-2025-04-16T10:29:24.501502-05:00,1090505-20208194489,76700.0,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-1473-1,ocds-dgv273-seacev3-2025-1473-1-2025-04-16T10:29:24.378447-05:00,1093528-20604926689,105000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-2000-105,ocds-dgv273-seacev3-2025-2000-105-2025-04-16T10:29:24.147899-05:00,1092644-20537289288,399420.0,PEN,Soles,2025-03-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-983-1,ocds-dgv273-seacev3-2025-983-1-2025-04-16T10:29:23.671424-05:00,1092827-1650354,202370.0,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-1091064,ocds-dgv273-seacev3-1091064-2025-04-16T10:29:23.519807-05:00,1091064-20338570041,65859.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-352-2,ocds-dgv273-seacev3-2025-352-2-2025-04-16T10:29:22.750917-05:00,1091413-10462833721,108000.0,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-1092555,ocds-dgv273-seacev3-1092555-2025-04-16T10:29:22.524589-05:00,1092555-1650003,176387.37,PEN,Soles,2025-03-20T00:00:00-05:00
ocds-dgv273-seacev3-1096871,ocds-dgv273-seacev3-1096871-2025-04-16T10:29:22.303653-05:00,1096871-20538403378,189388.8,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-10421-5,ocds-dgv273-seacev3-2025-10421-5-2025-04-16T10:29:21.944366-05:00,1091990-20513380225,228720.0,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1784-17,ocds-dgv273-seacev3-2025-1784-17-2025-04-16T10:29:12.317364-05:00,1089024-20604104913,114233.56,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-10421-3,ocds-dgv273-seacev3-2025-10421-3-2025-04-16T10:29:12.054840-05:00,1091984-20454178085,108322.5,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1091928,ocds-dgv273-seacev3-1091928-2025-04-16T10:29:11.642831-05:00,1091928-20605388478,290476.14,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1088054,ocds-dgv273-seacev3-1088054-2025-04-16T10:29:01.073481-05:00,1088054-20111611891,99600.0,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-10359-13,ocds-dgv273-seacev3-2025-10359-13-2025-04-16T10:28:59.990911-05:00,1089765-1648397,330000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1328-43,ocds-dgv273-seacev3-2025-1328-43-2025-04-16T10:28:49.473595-05:00,1092563-20609129311,24600.0,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1155-46,ocds-dgv273-seacev3-2025-1155-46-2025-04-16T10:28:49.159846-05:00,1093561-20601253608,726250.0,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-10248-14,ocds-dgv273-seacev3-2025-10248-14-2025-04-16T10:28:48.943561-05:00,1089423-1656782,1075000.0,PEN,Soles,2025-03-28T00:00:00-05:00
ocds-dgv273-seacev3-1088837,ocds-dgv273-seacev3-1088837-2025-04-16T10:28:48.730258-05:00,1088837-20606860600,320000.0,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-200270-16,ocds-dgv273-seacev3-2025-200270-16-2025-04-16T10:28:48.632905-05:00,1093444-20610795511,119948.32,PEN,Soles,2025-03-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-2009-18,ocds-dgv273-seacev3-2025-2009-18-2025-04-16T10:28:47.902282-05:00,1092254-20511037001,737665.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1093968,ocds-dgv273-seacev3-1093968-2025-04-16T10:28:47.861244-05:00,1093968-20447819211,168300.0,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-174-1,ocds-dgv273-seacev3-2025-174-1-2025-04-15T10:12:47.822524-05:00,1093373-20530880746,76427.98,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1102534,ocds-dgv273-seacev3-1102534-2025-04-13T10:09:48.712210-05:00,1102534-20544309065,50283.4,PEN,Soles,2025-03-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-10478-5,ocds-dgv273-seacev3-2025-10478-5-2025-04-13T10:09:47.073008-05:00,1092564-10703459370,48000.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-763-1,ocds-dgv273-seacev3-2025-763-1-2025-04-13T10:09:46.978027-05:00,1091609-20603032498,97393.2,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-64,ocds-dgv273-seacev3-2025-49-64-2025-04-13T10:09:46.768484-05:00,1093264-20608459007,725000.0,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1092883,ocds-dgv273-seacev3-1092883-2025-04-13T10:09:46.619966-05:00,1092883-1652810,159990.0,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-10215-22,ocds-dgv273-seacev3-2025-10215-22-2025-04-13T10:09:46.564637-05:00,1092794-20601586470,408000.0,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-18,ocds-dgv273-seacev3-2025-49-18-2025-04-13T10:09:46.124706-05:00,1091456-20602132600,870000.0,PEN,Soles,2025-03-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-854-3,ocds-dgv273-seacev3-2025-854-3-2025-04-13T10:09:45.517350-05:00,1090744-20511037001,110000.0,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-854-3,ocds-dgv273-seacev3-2025-854-3-2025-04-13T10:09:45.517350-05:00,1090744-20527612129,107217.0,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-854-3,ocds-dgv273-seacev3-2025-854-3-2025-04-13T10:09:45.517350-05:00,1090744-20601397553,131786.8,PEN,Soles,2025-03-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-1731-14,ocds-dgv273-seacev3-2025-1731-14-2025-04-13T10:09:45.250892-05:00,1092946-20449458436,294680.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-998-10,ocds-dgv273-seacev3-2025-998-10-2025-04-13T10:09:45.232201-05:00,1089995-1648660,3270232.28,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-958-2,ocds-dgv273-seacev3-2025-958-2-2025-04-13T10:09:35.076589-05:00,1089912-1654047,166217.87,PEN,Soles,2025-03-31T00:00:00-05:00
ocds-dgv273-seacev3-2025-200261-108,ocds-dgv273-seacev3-2025-200261-108-2025-04-13T10:09:34.948303-05:00,1093350-20610795511,73656.0,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-1499-2,ocds-dgv273-seacev3-2025-1499-2-2025-04-13T10:09:34.643886-05:00,1088487-20600571916,111949.84,PEN,Nuevos Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-958-4,ocds-dgv273-seacev3-2025-958-4-2025-04-13T10:09:34.473627-05:00,1092519-20606687011,199752.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1094618,ocds-dgv273-seacev3-1094618-2025-04-13T10:09:34.458476-05:00,1094618-20480498004,124800.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-907-4,ocds-dgv273-seacev3-2025-907-4-2025-04-13T10:09:34.324117-05:00,1092054-1649858,256483.66,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-406-36,ocds-dgv273-seacev3-2025-406-36-2025-04-13T10:09:27.929144-05:00,1092648-20558094371,185210.0,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-200018-4,ocds-dgv273-seacev3-2025-200018-4-2025-04-13T10:09:27.511751-05:00,1087390-20451540336,306926.29,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-10559-1,ocds-dgv273-seacev3-2025-10559-1-2025-04-13T10:09:27.305033-05:00,1091895-20510070187,741000.0,PEN,Soles,2025-03-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-1403-4,ocds-dgv273-seacev3-2025-1403-4-2025-04-13T10:09:27.051792-05:00,1090538-20601021642,48302.1,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-200190-18,ocds-dgv273-seacev3-2025-200190-18-2025-04-13T10:09:26.909624-05:00,1092391-20483802804,88735.05,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-48-51,ocds-dgv273-seacev3-2025-48-51-2025-04-13T10:09:26.672561-05:00,1091274-1653359,379771.2,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-66,ocds-dgv273-seacev3-2025-49-66-2025-04-13T10:09:26.623934-05:00,1093136-20511037001,420000.0,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-1403-6,ocds-dgv273-seacev3-2025-1403-6-2025-04-13T10:09:26.570278-05:00,1090553-20601021642,103566.0,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-10419-13,ocds-dgv273-seacev3-2025-10419-13-2025-04-13T10:09:26.553202-05:00,1093529-1651821,125000.0,PEN,Soles,2025-03-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-620-1,ocds-dgv273-seacev3-2025-620-1-2025-04-13T10:09:26.441169-05:00,1091494-20603619987,463146.66,PEN,Soles,2025-03-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-224-20,ocds-dgv273-seacev3-2025-224-20-2025-04-13T10:09:26.392281-05:00,1087921-1647121,186847.1,PEN,Soles,2025-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-1825-1,ocds-dgv273-seacev3-2025-1825-1-2025-04-13T10:09:26.309192-05:00,1093436-20600119886,223593.65,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-1050-22,ocds-dgv273-seacev3-2025-1050-22-2025-04-13T10:09:26.269947-05:00,1088816-1646215,477015.0,PEN,Soles,2025-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2025-1319-5,ocds-dgv273-seacev3-2025-1319-5-2025-04-13T10:09:26.165685-05:00,1091155-20605758739,172200.0,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-1343-29,ocds-dgv273-seacev3-2025-1343-29-2025-04-13T10:09:26.011972-05:00,1087730-1645794,85815.52,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-688-2,ocds-dgv273-seacev3-2025-688-2-2025-04-13T10:09:25.975048-05:00,1088780-20480650825,935873.1,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-200277-26,ocds-dgv273-seacev3-2025-200277-26-2025-04-13T10:09:25.946060-05:00,1093458-20567293212,122815.0,PEN,Soles,2025-03-10T11:13:38-05:00
ocds-dgv273-seacev3-2025-1039-22,ocds-dgv273-seacev3-2025-1039-22-2025-04-13T10:09:25.688751-05:00,1091239-20601021642,229480.95,PEN,Soles,2025-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-10478-3,ocds-dgv273-seacev3-2025-10478-3-2025-04-13T10:09:25.397463-05:00,1092591-10713873751,48000.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1089190,ocds-dgv273-seacev3-1089190-2025-04-13T10:09:19.588590-05:00,1089190-10316215306,135000.0,PEN,Soles,2025-03-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-742-139,ocds-dgv273-seacev3-2025-742-139-2025-04-13T10:09:15.072771-05:00,1093347-20608822721,412380.0,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-10268-2,ocds-dgv273-seacev3-2025-10268-2-2025-04-13T10:09:14.892513-05:00,1090353-20505562047,180790.0,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-1092890,ocds-dgv273-seacev3-1092890-2025-04-13T10:09:14.720742-05:00,1092890-20541137654,303560.5,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-60,ocds-dgv273-seacev3-2025-49-60-2025-04-13T10:09:14.565052-05:00,1092419-20600852346,612950.0,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-200033-34,ocds-dgv273-seacev3-2025-200033-34-2025-04-13T10:09:14.312090-05:00,1090755-20604224889,84000.0,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-10249-77,ocds-dgv273-seacev3-2025-10249-77-2025-04-13T10:09:14.215986-05:00,1093237-10748345782,199500.0,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-1788-1,ocds-dgv273-seacev3-2025-1788-1-2025-04-13T10:09:06.382459-05:00,1091668-1648584,164472.0,PEN,Soles,2025-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-200189-2,ocds-dgv273-seacev3-2025-200189-2-2025-04-13T10:09:06.230471-05:00,1088846-20610127950,415646.3,PEN,Soles,2025-03-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-10222-17,ocds-dgv273-seacev3-2025-10222-17-2025-04-13T10:09:05.973836-05:00,1091626-20489451558,2149595.56,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-373-2,ocds-dgv273-seacev3-2025-373-2-2025-04-13T10:09:05.910314-05:00,1092836-10485177944,65000.0,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-137-2,ocds-dgv273-seacev3-2025-137-2-2025-04-13T10:09:05.820780-05:00,1093439-1650945,64000.0,PEN,Soles,2025-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-164,ocds-dgv273-seacev3-2025-35-164-2025-04-13T10:09:05.805167-05:00,1092630-20534206721,74392.0,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-10419-10,ocds-dgv273-seacev3-2025-10419-10-2025-04-13T10:09:05.285687-05:00,1093462-1651809,102000.0,PEN,Soles,2025-03-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-38,ocds-dgv273-seacev3-2025-49-38-2025-04-13T10:09:05.098682-05:00,1091774-20605238255,447600.0,PEN,Soles,2025-03-05T00:00:00-05:00
