Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-2025-1509-5,ocds-dgv273-seacev3-2025-1509-5-2025-09-11T10:13:04.803523-05:00,1086267-20541295136,690000.0,PEN,Soles,2025-01-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-53,ocds-dgv273-seacev3-2025-35-53-2025-09-10T10:13:10.860637-05:00,1087649-20107034413,998120.0,PEN,Soles,2025-02-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-2386-7,ocds-dgv273-seacev3-2025-2386-7-2025-09-07T10:01:09.828025-05:00,1087388-1651193,1283829.59,PEN,Soles,2025-03-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-2386-8,ocds-dgv273-seacev3-2025-2386-8-2025-09-07T10:01:09.594337-05:00,1087512-20531665555,176179.13,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-2386-13,ocds-dgv273-seacev3-2025-2386-13-2025-09-07T10:00:48.526303-05:00,1086283-1648853,1769300.0,PEN,Soles,2025-03-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-2386-5,ocds-dgv273-seacev3-2025-2386-5-2025-09-07T10:00:37.423148-05:00,1086505-1646787,614536.32,PEN,Soles,2025-02-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-2386-1,ocds-dgv273-seacev3-2025-2386-1-2025-09-07T10:00:37.405412-05:00,1086802-1691274,4222886.75,PEN,Soles,2025-06-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-673-2,ocds-dgv273-seacev3-2025-673-2-2025-09-06T10:09:58.309697-05:00,1087031-1643713,100703.89,PEN,Soles,2025-02-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-37,ocds-dgv273-seacev3-2025-1952-37-2025-09-06T10:09:24.063429-05:00,1088894-10419070021,30000.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-337-4,ocds-dgv273-seacev3-2025-337-4-2025-09-05T11:29:15.569354-05:00,1086499-20601755506,277500.0,PEN,Soles,2025-01-30T00:00:00-05:00
ocds-dgv273-seacev3-1124397,ocds-dgv273-seacev3-1124397-2025-09-05T11:29:06.413647-05:00,1124397-1696207,37218067.85,PEN,Soles,2025-06-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-200537-13,ocds-dgv273-seacev3-2025-200537-13-2025-09-05T11:28:51.405820-05:00,1088101-20450449718,628191.84,PEN,Soles,2025-09-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-232-4,ocds-dgv273-seacev3-2025-232-4-2025-09-03T10:15:08.266940-05:00,1085911-1638960,1132684.89,PEN,Soles,2025-02-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-232-4,ocds-dgv273-seacev3-2025-232-4-2025-09-03T10:15:08.266940-05:00,1085911-1638998,1027941.24,PEN,Soles,2025-02-06T20:13:31-05:00
ocds-dgv273-seacev3-2025-10247-130,ocds-dgv273-seacev3-2025-10247-130-2025-08-31T10:03:13.255073-05:00,1087721-10200550043,59685.75,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-130,ocds-dgv273-seacev3-2025-10247-130-2025-08-31T10:03:13.255073-05:00,1087721-20605428780,399232.0,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1109968,ocds-dgv273-seacev3-1109968-2025-08-30T10:09:42.928655-05:00,1109968-20398724713,29407686.86,PEN,Soles,2025-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1086687,ocds-dgv273-seacev3-1086687-2025-08-29T10:14:21.998948-05:00,1086687-1641747,357473.09,PEN,Soles,2025-02-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-822-11,ocds-dgv273-seacev3-2025-822-11-2025-08-28T10:12:47.923242-05:00,1086783-20574706409,810000.0,PEN,Soles,2025-02-07T00:00:00-05:00
ocds-dgv273-seacev3-2024-10207-49,ocds-dgv273-seacev3-2024-10207-49-2025-08-23T22:31:44.472749-05:00,1084074-20600811364,1188637.0,PEN,Soles,2025-07-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-274-1,ocds-dgv273-seacev3-2025-274-1-2025-08-23T22:30:59.168068-05:00,1086749-1642221,1083942.6,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1086957,ocds-dgv273-seacev3-1086957-2025-08-22T10:14:05.010262-05:00,1086957-20481066094,2339910.0,PEN,Soles,2025-04-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-1689-5,ocds-dgv273-seacev3-2025-1689-5-2025-08-21T10:13:57.837670-05:00,1087380-20511037001,299182.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-1191-7,ocds-dgv273-seacev3-2025-1191-7-2025-08-20T10:12:43.958631-05:00,1087381-1689882,1336704.6,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-1191-7,ocds-dgv273-seacev3-2025-1191-7-2025-08-20T10:12:43.958631-05:00,1087381-20439092077,1448229.88,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-1191-7,ocds-dgv273-seacev3-2025-1191-7-2025-08-20T10:12:43.958631-05:00,1087381-10415108171,1271616.48,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-1191-7,ocds-dgv273-seacev3-2025-1191-7-2025-08-20T10:12:43.958631-05:00,1087381-20600989040,1199851.51,PEN,Soles,2025-06-02T00:00:00-05:00
ocds-dgv273-seacev3-1085994,ocds-dgv273-seacev3-1085994-2025-08-17T10:00:25.740989-05:00,1085994-20287552361,72000.0,PEN,Soles,2025-01-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-1509-6,ocds-dgv273-seacev3-2025-1509-6-2025-08-16T10:07:03.144068-05:00,1086345-1640557,685000.0,PEN,Soles,2025-01-31T00:00:00-05:00
ocds-dgv273-seacev3-2025-249767-6,ocds-dgv273-seacev3-2025-249767-6-2025-08-13T10:11:11.625835-05:00,1138071-10075180336,50000.0,PEN,Soles,2025-08-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-802-2,ocds-dgv273-seacev3-2025-802-2-2025-08-08T10:04:28.130843-05:00,1085991-20611224461,89775.0,PEN,Soles,2025-06-06T00:00:00-05:00
ocds-dgv273-seacev3-1088140,ocds-dgv273-seacev3-1088140-2025-08-07T10:04:54.333716-05:00,1088140-1643117,689284.03,PEN,Soles,2025-02-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-200367-6,ocds-dgv273-seacev3-2025-200367-6-2025-08-06T10:11:27.943097-05:00,1087025-20527353786,300250.0,PEN,Soles,2025-02-12T00:00:00-05:00
ocds-dgv273-seacev3-1134230,ocds-dgv273-seacev3-1134230-2025-08-06T10:10:57.512619-05:00,1134230-1702873,611672.21,PEN,Soles,2025-07-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-200277-1,ocds-dgv273-seacev3-2025-200277-1-2025-07-24T10:05:01.617064-05:00,1087097-1693709,59719426.67,PEN,Soles,2025-06-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-200209-8,ocds-dgv273-seacev3-2025-200209-8-2025-07-24T10:05:01.600536-05:00,1087461-1644867,840402.45,PEN,Soles,2025-02-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-1180-1,ocds-dgv273-seacev3-2025-1180-1-2025-07-20T10:00:58.001657-05:00,1085888-1639430,109589.91,PEN,Soles,2025-02-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-1234-9,ocds-dgv273-seacev3-2025-1234-9-2025-07-20T10:00:57.940470-05:00,1085722-20601018366,356190.0,PEN,Soles,2025-01-24T18:51:00-05:00
ocds-dgv273-seacev3-2025-1234-9,ocds-dgv273-seacev3-2025-1234-9-2025-07-20T10:00:57.940470-05:00,1085722-20540013391,390200.4,PEN,Soles,2025-03-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-10247-18,ocds-dgv273-seacev3-2025-10247-18-2025-07-18T10:10:04.405047-05:00,1087666-20508320664,178927.0,PEN,Soles,2025-02-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-200461-5,ocds-dgv273-seacev3-2025-200461-5-2025-07-18T10:09:22.365014-05:00,1122023-20600292391,324517.95,PEN,Soles,2025-06-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-43-1,ocds-dgv273-seacev3-2025-43-1-2025-07-18T10:09:20.131522-05:00,1087687-1678962,611672.21,PEN,Soles,2025-05-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-1926-8,ocds-dgv273-seacev3-2025-1926-8-2025-07-17T10:10:53.408449-05:00,1087324-20601486254,89208.0,USD,Dólar Norteamericano,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-1479-24,ocds-dgv273-seacev3-2025-1479-24-2025-07-16T10:11:43.567320-05:00,1087197-20600098633,92709.68,PEN,Soles,2025-06-16T00:00:00-05:00
ocds-dgv273-seacev3-1086646,ocds-dgv273-seacev3-1086646-2025-07-16T10:11:08.979011-05:00,1086646-20604174857,239964.0,PEN,Soles,2025-01-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-2002-9,ocds-dgv273-seacev3-2025-2002-9-2025-07-13T10:00:41.182307-05:00,1087694-20609419815,3322740.01,PEN,Soles,2025-04-08T00:00:00-05:00
ocds-dgv273-seacev3-2025-1509-4,ocds-dgv273-seacev3-2025-1509-4-2025-07-12T10:11:27.561378-05:00,1085832-20567264468,675000.0,PEN,Soles,2025-01-24T00:00:00-05:00
ocds-dgv273-seacev3-2025-1508-4,ocds-dgv273-seacev3-2025-1508-4-2025-07-11T10:16:50.636117-05:00,1087221-20567237061,4177387.75,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1086650,ocds-dgv273-seacev3-1086650-2025-07-10T10:17:18.561491-05:00,1086650-1641762,922386.95,PEN,Soles,2025-02-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-10355-1,ocds-dgv273-seacev3-2025-10355-1-2025-07-09T10:18:19.616214-05:00,1085594-10205284414,76500.0,PEN,Soles,2025-01-20T00:00:00-05:00
ocds-dgv273-seacev3-1121240,ocds-dgv273-seacev3-1121240-2025-07-09T10:18:02.071661-05:00,1121240-1689993,1947787.28,PEN,Soles,2025-05-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-2364-17,ocds-dgv273-seacev3-2025-2364-17-2025-07-06T10:05:41.384482-05:00,1087219-20532587191,183420.3,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-2364-17,ocds-dgv273-seacev3-2025-2364-17-2025-07-06T10:05:41.384482-05:00,1087219-10444218229,183880.0,PEN,Soles,2025-03-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-1290-1,ocds-dgv273-seacev3-2025-1290-1-2025-07-05T10:14:47.607169-05:00,1085701-20480086075,178888.0,PEN,Soles,2025-01-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-1347-6,ocds-dgv273-seacev3-2025-1347-6-2025-07-05T10:14:37.234893-05:00,1087321-20606811510,165048.0,PEN,Soles,2025-02-11T00:00:00-05:00
ocds-dgv273-seacev3-1086197,ocds-dgv273-seacev3-1086197-2025-07-05T10:14:27.078917-05:00,1086197-1639404,475356.19,PEN,Soles,2025-01-29T00:00:00-05:00
ocds-dgv273-seacev3-1097897,ocds-dgv273-seacev3-1097897-2025-07-04T10:13:54.370000-05:00,1097897-1657714,3428908.28,PEN,Soles,2025-04-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-1068-18,ocds-dgv273-seacev3-2025-1068-18-2025-07-04T10:13:54.346060-05:00,1087368-20601716985,210000.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-278-32,ocds-dgv273-seacev3-2025-278-32-2025-07-04T10:13:54.314977-05:00,1086994-1642854,757000.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1086935,ocds-dgv273-seacev3-1086935-2025-07-04T10:13:45.108220-05:00,1086935-20124600589,1620000.0,PEN,Soles,2025-02-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-200560-9,ocds-dgv273-seacev3-2025-200560-9-2025-07-04T10:13:34.578658-05:00,1086710-20552504641,7097000.0,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-1086844,ocds-dgv273-seacev3-1086844-2025-07-04T10:13:12.643285-05:00,1086844-10757753109,159500.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-1086844,ocds-dgv273-seacev3-1086844-2025-07-04T10:13:12.643285-05:00,1086844-20612799017,154800.0,PEN,Soles,2025-02-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-2463-3,ocds-dgv273-seacev3-2025-2463-3-2025-07-03T10:15:48.924012-05:00,1087208-20516299810,1676388.36,PEN,Soles,2025-02-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-12,ocds-dgv273-seacev3-2025-49-12-2025-07-02T10:21:04.250672-05:00,1087036-20605893148,159000.0,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-200560-21,ocds-dgv273-seacev3-2025-200560-21-2025-07-02T10:20:44.506893-05:00,1086249-20341191476,432150.2,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-200560-21,ocds-dgv273-seacev3-2025-200560-21-2025-07-02T10:20:44.506893-05:00,1086249-20600610172,103820.0,PEN,Soles,2025-03-07T00:00:00-05:00
ocds-dgv273-seacev3-2025-774-1,ocds-dgv273-seacev3-2025-774-1-2025-06-27T10:13:30.003530-05:00,1087417-20574766134,195000.0,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-1086882,ocds-dgv273-seacev3-1086882-2025-06-26T10:14:08.569609-05:00,1086882-1639264,1231656.0,PEN,Soles,2025-01-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-918-1,ocds-dgv273-seacev3-2025-918-1-2025-06-26T10:13:56.753753-05:00,1086776-10200550043,104000.0,PEN,Soles,2025-02-06T21:09:05-05:00
ocds-dgv273-seacev3-2025-813-5,ocds-dgv273-seacev3-2025-813-5-2025-06-25T10:12:23.820758-05:00,1086929-20600900855,110000.0,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-813-5,ocds-dgv273-seacev3-2025-813-5-2025-06-25T10:12:23.820758-05:00,1086929-20467534026,110000.0,PEN,Soles,2025-05-26T00:00:00-05:00
ocds-dgv273-seacev3-1087438,ocds-dgv273-seacev3-1087438-2025-06-25T10:11:49.571569-05:00,1087438-1650014,14986768.03,PEN,Soles,2025-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-10141-66,ocds-dgv273-seacev3-2025-10141-66-2025-06-25T10:11:49.458413-05:00,1086641-20390724919,109440.0,PEN,Soles,2025-02-03T00:00:00-05:00
ocds-dgv273-seacev3-1123484,ocds-dgv273-seacev3-1123484-2025-06-21T10:10:02.493818-05:00,1123484-1693261,261671.45,PEN,Soles,2025-06-09T00:00:00-05:00
ocds-dgv273-seacev3-1120907,ocds-dgv273-seacev3-1120907-2025-06-20T10:14:15.637383-05:00,1120907-1689425,867233.63,PEN,Soles,2025-05-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-32,ocds-dgv273-seacev3-2025-1952-32-2025-06-19T10:19:16.611051-05:00,1088699-10407535338,28500.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1098618,ocds-dgv273-seacev3-1098618-2025-06-19T10:19:16.400868-05:00,1098618-20573023481,869149.79,PEN,Soles,2025-04-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-217-8,ocds-dgv273-seacev3-2025-217-8-2025-06-18T10:14:23.509331-05:00,1087009-1642900,137000.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1091595,ocds-dgv273-seacev3-1091595-2025-06-14T10:08:02.663462-05:00,1091595-20606618272,80110.0,PEN,Soles,2025-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2024-397-113,ocds-dgv273-seacev3-2024-397-113-2025-06-12T10:13:48.976370-05:00,1085303-20558094371,634999.0,PEN,Soles,2025-04-22T00:00:00-05:00
ocds-dgv273-seacev3-2025-1341-30,ocds-dgv273-seacev3-2025-1341-30-2025-06-12T10:13:26.853467-05:00,1087121-20545589967,1224300.0,PEN,Soles,2025-04-03T00:00:00-05:00
ocds-dgv273-seacev3-2024-224-676,ocds-dgv273-seacev3-2024-224-676-2025-06-12T10:13:04.320490-05:00,1085113-1655107,42909927.23,PEN,Soles,2025-03-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-10503-8,ocds-dgv273-seacev3-2025-10503-8-2025-06-08T10:00:36.535789-05:00,1087672-20606529962,660000.0,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-1759-2,ocds-dgv273-seacev3-2025-1759-2-2025-06-07T10:07:43.588451-05:00,1086903-1647295,233227.52,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-1759-1,ocds-dgv273-seacev3-2025-1759-1-2025-06-07T10:07:42.931924-05:00,1086385-20601638488,255376.01,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-200461-7,ocds-dgv273-seacev3-2025-200461-7-2025-06-06T10:13:31.052045-05:00,1118856-20542543346,420897.06,PEN,Soles,2025-06-04T00:00:00-05:00
ocds-dgv273-seacev3-2025-1731-4,ocds-dgv273-seacev3-2025-1731-4-2025-06-06T10:13:00.004199-05:00,1086914-20454568207,397000.0,PEN,Soles,2025-02-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-137923-8,ocds-dgv273-seacev3-2025-137923-8-2025-06-06T10:12:59.761597-05:00,1086688-1673802,13097969.54,PEN,Soles,2025-05-07T00:00:00-05:00
ocds-dgv273-seacev3-1115302,ocds-dgv273-seacev3-1115302-2025-06-04T10:15:11.447142-05:00,1115302-1672127,294410.6,PEN,Soles,2025-04-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-1545-1,ocds-dgv273-seacev3-2025-1545-1-2025-06-01T10:03:06.424982-05:00,1087619-10480717118,40410.29,PEN,Soles,2025-02-13T19:37:15-05:00
ocds-dgv273-seacev3-2025-1545-1,ocds-dgv273-seacev3-2025-1545-1-2025-06-01T10:03:06.424982-05:00,1087619-20511037001,40429.0,PEN,Soles,2025-03-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-45,ocds-dgv273-seacev3-2025-1952-45-2025-06-01T10:02:58.382178-05:00,1088942-10404096481,36000.0,PEN,Soles,2025-02-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-1952-35,ocds-dgv273-seacev3-2025-1952-35-2025-06-01T10:02:38.582294-05:00,1089271-10406642904,33000.0,PEN,Soles,2025-02-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-1234-24,ocds-dgv273-seacev3-2025-1234-24-2025-06-01T10:02:38.448433-05:00,1087427-20525721265,175500.0,PEN,Soles,2025-02-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1263-3,ocds-dgv273-seacev3-2025-1263-3-2025-05-30T10:15:32.268248-05:00,1087312-1643957,867233.63,PEN,Soles,2025-02-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1633-2,ocds-dgv273-seacev3-2025-1633-2-2025-05-30T10:15:10.850271-05:00,1085936-1638317,111404.5,PEN,Soles,2025-01-23T00:00:00-05:00
ocds-dgv273-seacev3-2025-217-2,ocds-dgv273-seacev3-2025-217-2-2025-05-30T10:14:57.480248-05:00,1087047-1642902,105120.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1087343,ocds-dgv273-seacev3-1087343-2025-05-30T10:14:46.497905-05:00,1087343-20455005869,371760.0,PEN,Soles,2025-02-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-10552-4,ocds-dgv273-seacev3-2025-10552-4-2025-05-29T14:49:40.471078-05:00,1087242-1653866,840000.0,PEN,Soles,2025-03-21T00:00:00-05:00
ocds-dgv273-seacev3-2025-1347-3,ocds-dgv273-seacev3-2025-1347-3-2025-05-29T14:49:29.424342-05:00,1087111-20610213830,286270.4,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1094832,ocds-dgv273-seacev3-1094832-2025-05-28T10:15:07.189773-05:00,1094832-20480836252,1017398.37,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-200367-1,ocds-dgv273-seacev3-2025-200367-1-2025-05-25T10:05:31.179252-05:00,1086279-20610159240,268920.0,PEN,Soles,2025-02-03T00:00:00-05:00
ocds-dgv273-seacev3-1100941,ocds-dgv273-seacev3-1100941-2025-05-24T10:11:26.419334-05:00,1100941-20564519350,146300.0,PEN,Soles,2025-04-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-185233-15,ocds-dgv273-seacev3-2025-185233-15-2025-05-23T10:10:40.248593-05:00,1093546-10456027046,30000.0,PEN,Soles,2025-05-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-25,ocds-dgv273-seacev3-2025-35-25-2025-05-23T10:10:30.709736-05:00,1087586-10283138734,125536.0,PEN,Soles,2025-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-25,ocds-dgv273-seacev3-2025-35-25-2025-05-23T10:10:30.709736-05:00,1087586-20393744392,126550.0,PEN,Soles,2025-03-20T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-25,ocds-dgv273-seacev3-2025-35-25-2025-05-23T10:10:30.709736-05:00,1087586-20600360486,185000.0,PEN,Soles,2025-04-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-185233-16,ocds-dgv273-seacev3-2025-185233-16-2025-05-23T10:09:55.043905-05:00,1093617-10442628047,30000.0,PEN,Soles,2025-05-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-1201-3,ocds-dgv273-seacev3-2025-1201-3-2025-05-23T10:09:54.574036-05:00,1086026-1639777,1439994.97,PEN,Soles,2025-02-06T00:00:00-05:00
ocds-dgv273-seacev3-1085886,ocds-dgv273-seacev3-1085886-2025-05-22T10:08:52.049150-05:00,1085886-20522481913,68600.0,PEN,Soles,2025-01-22T00:00:00-05:00
ocds-dgv273-seacev3-2025-35-60,ocds-dgv273-seacev3-2025-35-60-2025-05-21T10:10:42.266507-05:00,1087590-20534576146,321100.0,PEN,Soles,2025-03-14T00:00:00-05:00
ocds-dgv273-seacev3-1087477,ocds-dgv273-seacev3-1087477-2025-05-21T10:10:41.128390-05:00,1087477-1656692,88650.0,PEN,Soles,2025-03-25T00:00:00-05:00
ocds-dgv273-seacev3-1104530,ocds-dgv273-seacev3-1104530-2025-05-17T10:13:26.286128-05:00,1104530-20101988016,684208.52,PEN,Soles,2025-04-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-1735-2,ocds-dgv273-seacev3-2025-1735-2-2025-05-17T10:13:19.568377-05:00,1086306-20604370923,110700.0,PEN,Soles,2025-01-31T00:00:00-05:00
ocds-dgv273-seacev3-2025-1347-4,ocds-dgv273-seacev3-2025-1347-4-2025-05-17T10:13:19.343266-05:00,1087103-20606811510,1009494.0,PEN,Soles,2025-03-06T00:00:00-05:00
ocds-dgv273-seacev3-2025-47-13,ocds-dgv273-seacev3-2025-47-13-2025-05-14T09:53:01.266856-05:00,1086543-1655565,724586.09,PEN,Soles,2025-03-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-217-4,ocds-dgv273-seacev3-2025-217-4-2025-05-14T09:53:01.214951-05:00,1087120-1644562,78670.0,PEN,Soles,2025-02-14T00:00:00-05:00
ocds-dgv273-seacev3-2025-1731-3,ocds-dgv273-seacev3-2025-1731-3-2025-05-14T09:53:01.100422-05:00,1087275-20454568207,947700.0,PEN,Soles,2025-02-17T00:00:00-05:00
ocds-dgv273-seacev3-2025-406-34,ocds-dgv273-seacev3-2025-406-34-2025-05-11T10:03:48.025528-05:00,1087633-20498186379,655368.65,PEN,Soles,2025-03-20T00:00:00-05:00
ocds-dgv273-seacev3-1085754,ocds-dgv273-seacev3-1085754-2025-05-10T10:12:53.952787-05:00,1085754-1638012,293716.98,PEN,Soles,2025-01-22T00:00:00-05:00
ocds-dgv273-seacev3-1086402,ocds-dgv273-seacev3-1086402-2025-05-10T10:12:53.861597-05:00,1086402-20600736923,326919.36,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-2025-51-26,ocds-dgv273-seacev3-2025-51-26-2025-05-10T10:12:18.457109-05:00,1087536-20608955870,64990.0,PEN,Soles,2025-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2025-1331-24,ocds-dgv273-seacev3-2025-1331-24-2025-05-09T10:17:06.553978-05:00,1086764-10414118823,135000.0,PEN,Soles,2025-02-03T00:00:00-05:00
ocds-dgv273-seacev3-1086905,ocds-dgv273-seacev3-1086905-2025-05-09T10:16:31.648088-05:00,1086905-20100114349,667609.51,PEN,Soles,2025-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2025-217-5,ocds-dgv273-seacev3-2025-217-5-2025-05-08T10:18:49.959544-05:00,1087092-1642929,193345.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-2024-1328-83,ocds-dgv273-seacev3-2024-1328-83-2025-05-08T10:18:27.490800-05:00,1085194-20100070970,932587.5,PEN,Soles,2025-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-1,ocds-dgv273-seacev3-2025-49-1-2025-05-08T10:18:15.197933-05:00,1086745-1644321,341600.0,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-49-1,ocds-dgv273-seacev3-2025-49-1-2025-05-08T10:18:15.197933-05:00,1086745-1644658,376000.0,PEN,Soles,2025-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2025-217-6,ocds-dgv273-seacev3-2025-217-6-2025-05-08T10:18:15.156411-05:00,1087117-20519234999,90850.0,PEN,Soles,2025-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1096230,ocds-dgv273-seacev3-1096230-2025-05-08T10:18:15.135247-05:00,1096230-10402451161,380000.0,PEN,Soles,2025-04-02T00:00:00-05:00
ocds-dgv273-seacev3-2025-10552-5,ocds-dgv273-seacev3-2025-10552-5-2025-05-08T10:18:02.829364-05:00,1087263-1646955,250000.0,PEN,Soles,2025-03-03T00:00:00-05:00
ocds-dgv273-seacev3-2025-217-7,ocds-dgv273-seacev3-2025-217-7-2025-05-08T10:17:50.573774-05:00,1087119-1644570,101900.0,PEN,Soles,2025-02-13T00:00:00-05:00
ocds-dgv273-seacev3-2025-40-1,ocds-dgv273-seacev3-2025-40-1-2025-05-07T10:21:18.070886-05:00,1086483-1649851,17479753.93,PEN,Soles,2025-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2025-1871-9,ocds-dgv273-seacev3-2025-1871-9-2025-05-07T10:20:40.704188-05:00,1085862-20611598417,2771321.91,PEN,Soles,2025-01-28T00:00:00-05:00
ocds-dgv273-seacev3-2025-1871-9,ocds-dgv273-seacev3-2025-1871-9-2025-05-07T10:20:40.704188-05:00,1085862-20351667771,2797600.0,PEN,Soles,2025-04-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-217-3,ocds-dgv273-seacev3-2025-217-3-2025-05-07T10:20:05.488498-05:00,1087084-1642916,215400.0,PEN,Soles,2025-02-10T00:00:00-05:00
